# energy grid [eV]     epsr_x  epsr_y  epsr_z
#
    0.001000000-8552.445234721***************    0.694375523
    7.014326653   -0.530524708   -0.586404252    0.882151943
    7.034364729   -0.511286588   -0.572211083    0.895410416
    7.054402806   -0.492140358   -0.557809271    0.907588923
    7.074440882   -0.473291764   -0.543275339    0.919394560
    7.094478958   -0.454966946   -0.528698618    0.931532131
    7.114517034   -0.437446618   -0.514206727    0.944608536
    7.134555110   -0.421048805   -0.499992820    0.959072631
    7.154593186   -0.406082957   -0.486304826    0.975195092
    7.174631263   -0.392812562   -0.473392705    0.993079136
    7.194669339   -0.381434196   -0.461439269    1.012684627
    7.214707415   -0.372056968   -0.450503190    1.033851178
    7.234745491   -0.364678555   -0.440496396    1.056318603
    7.254783567   -0.359177704   -0.431212563    1.079746740
    7.274821643   -0.355337642   -0.422408405    1.103735854
    7.294859719   -0.352890572   -0.413908634    1.127856137
    7.314897796   -0.351565660   -0.405678345    1.151692333
    7.334935872   -0.351128361   -0.397816217    1.174890664
    7.354973948   -0.351402560   -0.390471835    1.197181347
    7.375012024   -0.352271134   -0.383739214    1.218359638
    7.395050100   -0.353653264   -0.377585442    1.238239062
    7.415088176   -0.355463252   -0.371842448    1.256612066
    7.435126253   -0.357573134   -0.366255377    1.273240572
    7.455164329   -0.359803027   -0.360566894    1.287870967
    7.475202405   -0.361935950   -0.354610097    1.300261823
    7.495240481   -0.363735677   -0.348369686    1.310223434
    7.515278557   -0.364961265   -0.341977021    1.317659750
    7.535316633   -0.365392846   -0.335644278    1.322581243
    7.555354709   -0.364875941   -0.329577663    1.325071028
    7.575392786   -0.363364202   -0.323909105    1.325240345
    7.595430862   -0.360930312   -0.318671066    1.323227955
    7.615468938   -0.357731791   -0.313825102    1.319240861
    7.635507014   -0.353944540   -0.309325271    1.313579819
    7.655545090   -0.349702642   -0.305165165    1.306616916
    7.675583166   -0.345088289   -0.301367397    1.298745664
    7.695621242   -0.340169713   -0.297925724    1.290327769
    7.715659319   -0.335025611   -0.294753369    1.281631945
    7.735697395   -0.329707359   -0.291687302    1.272765010
    7.755735471   -0.324166682   -0.288549391    1.263637158
    7.775773547   -0.318222047   -0.285218619    1.254019788
    7.795811623   -0.311608201   -0.281666518    1.243698696
    7.815849699   -0.304085154   -0.277937523    1.232633114
    7.835887776   -0.295534195   -0.274089029    1.220998144
    7.855925852   -0.285978810   -0.270129184    1.209067649
    7.875963928   -0.275525270   -0.265984360    1.197022374
    7.896002004   -0.264271221   -0.261497736    1.184822613
    7.916040080   -0.252242075   -0.256444347    1.172217293
    7.936078156   -0.239385525   -0.250553652    1.158844113
    7.956116232   -0.225613099   -0.243535005    1.144319249
    7.976154309   -0.210851812   -0.235104511    1.128262356
    7.996192385   -0.195071120   -0.225017151    1.110289559
    8.016230461   -0.178276101   -0.213100809    1.090030827
    8.036268537   -0.160487731   -0.199277894    1.067170556
    8.056306613   -0.141741633   -0.183568262    1.041454760
    8.076344689   -0.122116234   -0.166082386    1.012631129
    8.096382766   -0.101765198   -0.147013554    0.980371303
    8.116420842   -0.080916511   -0.126629674    0.944275140
    8.136458918   -0.059830689   -0.105261123    0.904004916
    8.156496994   -0.038750575   -0.083277849    0.859481398
    8.176535070   -0.017878419   -0.061050566    0.811011561
    8.196573146    0.002619440   -0.038901807    0.759268655
    8.216611222    0.022609106   -0.017064050    0.705149607
    8.236649299    0.042006536    0.004338023    0.649603786
    8.256687375    0.060806186    0.025278804    0.593518275
    8.276725451    0.079094233    0.045807912    0.537682488
    8.296763527    0.097027160    0.066019916    0.482812260
    8.316801603    0.114783092    0.086021116    0.429612681
    8.336839679    0.132513959    0.105903510    0.378850399
    8.356877756    0.150319519    0.125736058    0.331383559
    8.376915832    0.168242442    0.145567168    0.288106478
    8.396953908    0.186273912    0.165426881    0.249803523
    8.416991984    0.204363311    0.185330467    0.216945644
    8.437030060    0.222431043    0.205288877    0.189515045
    8.457068136    0.240386189    0.225317454    0.166975630
    8.477106212    0.258149714    0.245427992    0.148439991
    8.497144289    0.275678308    0.265605317    0.132952714
    8.517182365    0.292980251    0.285788933    0.119745686
    8.537220441    0.310116824    0.305879658    0.108362669
    8.557258517    0.327186688    0.325770476    0.098629764
    8.577296593    0.344297401    0.345379941    0.090514136
    8.597334669    0.361537708    0.364666248    0.083956327
    8.617372745    0.378962849    0.383619585    0.078771572
    8.637410822    0.396592246    0.402245386    0.074676808
    8.657448898    0.414414005    0.420550186    0.071425379
    8.677486974    0.432396358    0.438537431    0.068970804
    8.697525050    0.450505452    0.456216706    0.067569711
    8.717563126    0.468719563    0.473620856    0.067766381
    8.737601202    0.487029204    0.490818460    0.070262397
    8.757639279    0.505424545    0.507911903    0.075739629
    8.777677355    0.523881013    0.525019581    0.084720595
    8.797715431    0.542352746    0.542247900    0.097502079
    8.817753507    0.560776208    0.559663660    0.114148815
    8.837791583    0.579081188    0.577278755    0.134526958
    8.857829659    0.597205779    0.595054105    0.158360509
    8.877867735    0.615108908    0.612919002    0.185288557
    8.897905812    0.632771163    0.630793287    0.214905838
    8.917943888    0.650181861    0.648601325    0.246781400
    8.937981964    0.667321261    0.666277026    0.280455293
    8.958020040    0.684146668    0.683765603    0.315420074
    8.978058116    0.700585531    0.701024055    0.351110278
    8.998096192    0.716538851    0.718017264    0.386930059
    9.018134269    0.731897004    0.734707284    0.422326216
    9.038172345    0.746563580    0.751038686    0.456877395
    9.058210421    0.760480707    0.766928952    0.490357738
    9.078248497    0.773651118    0.782272191    0.522750303
    9.098286573    0.786148257    0.796954040    0.554206325
    9.118324649    0.798102493    0.810867542    0.584958320
    9.138362725    0.809664068    0.823924404    0.615209272
    9.158400802    0.820962338    0.836064685    0.645035792
    9.178438878    0.832082049    0.847268218    0.674336876
    9.198476954    0.843062469    0.857565015    0.702831343
    9.218515030    0.853912178    0.867035351    0.730088517
    9.238553106    0.864626938    0.875790871    0.755579631
    9.258591182    0.875199338    0.883942246    0.778741965
    9.278629259    0.885616527    0.891572908    0.799044319
    9.298667335    0.895851022    0.898732713    0.816043932
    9.318705411    0.905853390    0.905448691    0.829433383
    9.338743487    0.915553268    0.911743570    0.839072182
    9.358781563    0.924867665    0.917653105    0.844985407
    9.378819639    0.933710031    0.923230953    0.847319533
    9.398857715    0.941997415    0.928536115    0.846272364
    9.418895792    0.949658219    0.933613335    0.842031581
    9.438933868    0.956638844    0.938479336    0.834748405
    9.458971944    0.962903116    0.943115874    0.824544798
    9.479010020    0.968424263    0.947465954    0.811531472
    9.499048096    0.973177037    0.951435834    0.795821022
    9.519086172    0.977138372    0.954908178    0.777533662
    9.539124248    0.980300252    0.957769318    0.756789171
    9.559162325    0.982689224    0.959947851    0.733680744
    9.579200401    0.984376815    0.961449140    0.708248611
    9.599238477    0.985468125    0.962363463    0.680482851
    9.619276553    0.986075349    0.962841385    0.650368661
    9.639314629    0.986297885    0.963053716    0.617958904
    9.659352705    0.986222216    0.963157852    0.583440209
    9.679390782    0.985935126    0.963280275    0.547165163
    9.699428858    0.985536601    0.963515259    0.509637769
    9.719466934    0.985145765    0.963933601    0.471448052
    9.739505010    0.984900950    0.964591369    0.433177369
